time_s,phase_s
6164.000000,-1.007737e+03
6165.000000,-1.006498e+03
6166.000000,-1.005620e+03
6167.000000,-1.004997e+03
6168.000000,-1.005680e+03
6169.000000,-1.005316e+03
6170.000000,-1.003909e+03
6171.000000,-1.002931e+03
6172.000000,-1.003340e+03
6173.000000,-1.003383e+03
6174.000000,-1.003580e+03
6175.000000,-1.002671e+03
6176.000000,-1.002332e+03
6177.000000,-1.002564e+03
6178.000000,-1.002754e+03
6179.000000,-1.004007e+03
6180.000000,-1.004680e+03
6181.000000,-1.004695e+03
6182.000000,-1.004396e+03
6183.000000,-1.005114e+03
6184.000000,-1.005187e+03
6185.000000,-1.004653e+03
6186.000000,-1.004925e+03
6187.000000,-1.004537e+03
6188.000000,-1.003955e+03
6189.000000,-1.002734e+03
6190.000000,-1.002243e+03
6191.000000,-1.001809e+03
6192.000000,-1.001089e+03
6193.000000,-1.001218e+03
6194.000000,-1.001000e+03
6195.000000,-1.000767e+03
6196.000000,-1.000295e+03
6197.000000,-9.993471e+02
6198.000000,-9.985069e+02
6199.000000,-9.981787e+02
6200.000000,-9.974534e+02
6201.000000,-9.962351e+02
6202.000000,-9.958947e+02
6203.000000,-9.953206e+02
6204.000000,-9.948458e+02
6205.000000,-9.944323e+02
6206.000000,-9.944787e+02
6207.000000,-9.933895e+02
6208.000000,-9.929137e+02
6209.000000,-9.918440e+02
6210.000000,-9.913285e+02
6211.000000,-9.907556e+02
6212.000000,-9.893310e+02
6213.000000,-9.879080e+02
6214.000000,-9.867898e+02
6215.000000,-9.855743e+02
6216.000000,-9.847954e+02
6217.000000,-9.840234e+02
6218.000000,-9.834221e+02
6219.000000,-9.822580e+02
6220.000000,-9.815394e+02
6221.000000,-9.800605e+02
6222.000000,-9.792058e+02
6223.000000,-9.782764e+02
6224.000000,-9.770624e+02
6225.000000,-9.761594e+02
6226.000000,-9.754314e+02
6227.000000,-9.745643e+02
6228.000000,-9.733794e+02
6229.000000,-9.727780e+02
6230.000000,-9.720144e+02
6231.000000,-9.710801e+02
6232.000000,-9.697916e+02
6233.000000,-9.687454e+02
6234.000000,-9.670708e+02
6235.000000,-9.662060e+02
6236.000000,-9.655774e+02
6237.000000,-9.650717e+02
6238.000000,-9.650803e+02
6239.000000,-9.649763e+02
6240.000000,-9.644718e+02
6241.000000,-9.631877e+02
6242.000000,-9.622361e+02
6243.000000,-9.613520e+02
6244.000000,-9.596614e+02
6245.000000,-9.577196e+02
6246.000000,-9.560141e+02
6247.000000,-9.552462e+02
6248.000000,-9.543404e+02
6249.000000,-9.525221e+02
6250.000000,-9.512902e+02
6251.000000,-9.503346e+02
6252.000000,-9.490102e+02
6253.000000,-9.476465e+02
6254.000000,-9.469663e+02
6255.000000,-9.460732e+02
6256.000000,-9.450415e+02
6257.000000,-9.448981e+02
6258.000000,-9.445195e+02
6259.000000,-9.446097e+02
6260.000000,-9.446973e+02
6261.000000,-9.445160e+02
6262.000000,-9.438756e+02
6263.000000,-9.435096e+02
6264.000000,-9.432653e+02
6265.000000,-9.427662e+02
6266.000000,-9.425912e+02
6267.000000,-9.416939e+02
6268.000000,-9.404113e+02
6269.000000,-9.395911e+02
6270.000000,-9.388500e+02
6271.000000,-9.379748e+02
6272.000000,-9.378792e+02
6273.000000,-9.365659e+02
6274.000000,-9.340926e+02
6275.000000,-9.328142e+02
6276.000000,-9.316454e+02
6277.000000,-9.300686e+02
6278.000000,-9.281220e+02
6279.000000,-9.266320e+02
6280.000000,-9.264050e+02
6281.000000,-9.250955e+02
6282.000000,-9.229019e+02
6283.000000,-9.216119e+02
6284.000000,-9.212127e+02
6285.000000,-9.204923e+02
6286.000000,-9.202856e+02
6287.000000,-9.192574e+02
6288.000000,-9.190085e+02
6289.000000,-9.185290e+02
6290.000000,-9.183812e+02
6291.000000,-9.180439e+02
6292.000000,-9.169008e+02
6293.000000,-9.163391e+02
6294.000000,-9.162595e+02
6295.000000,-9.165939e+02
6296.000000,-9.172482e+02
6297.000000,-9.175387e+02
6298.000000,-9.170373e+02
6299.000000,-9.160585e+02
6300.000000,-9.154879e+02
6301.000000,-9.141866e+02
6302.000000,-9.137117e+02
6303.000000,-9.131866e+02
6304.000000,-9.128302e+02
6305.000000,-9.115244e+02
6306.000000,-9.098043e+02
6307.000000,-9.096011e+02
6308.000000,-9.089060e+02
6309.000000,-9.075613e+02
6310.000000,-9.071158e+02
6311.000000,-9.058389e+02
6312.000000,-9.041510e+02
6313.000000,-9.028136e+02
6314.000000,-9.012130e+02
6315.000000,-8.990477e+02
6316.000000,-8.969070e+02
6317.000000,-8.957538e+02
6318.000000,-8.950640e+02
6319.000000,-8.945566e+02
6320.000000,-8.934447e+02
6321.000000,-8.931911e+02
6322.000000,-8.925614e+02
6323.000000,-8.917001e+02
6324.000000,-8.909630e+02
6325.000000,-8.897206e+02
6326.000000,-8.875641e+02
6327.000000,-8.864576e+02
6328.000000,-8.855823e+02
6329.000000,-8.841840e+02
6330.000000,-8.830194e+02
6331.000000,-8.815488e+02
6332.000000,-8.807258e+02
6333.000000,-8.804234e+02
6334.000000,-8.809399e+02
6335.000000,-8.815744e+02
6336.000000,-8.821515e+02
6337.000000,-8.818167e+02
6338.000000,-8.818501e+02
6339.000000,-8.808477e+02
6340.000000,-8.801818e+02
6341.000000,-8.797187e+02
6342.000000,-8.794232e+02
6343.000000,-8.785914e+02
6344.000000,-8.782413e+02
6345.000000,-8.778612e+02
6346.000000,-8.765126e+02
6347.000000,-8.753666e+02
6348.000000,-8.744041e+02
6349.000000,-8.731005e+02
6350.000000,-8.719490e+02
6351.000000,-8.706971e+02
6352.000000,-8.697085e+02
6353.000000,-8.676400e+02
6354.000000,-8.663680e+02
6355.000000,-8.643961e+02
6356.000000,-8.629637e+02
6357.000000,-8.611998e+02
6358.000000,-8.593755e+02
6359.000000,-8.575003e+02
6360.000000,-8.563493e+02
6361.000000,-8.544642e+02
6362.000000,-8.522920e+02
6363.000000,-8.510378e+02
6364.000000,-8.498740e+02
6365.000000,-8.489770e+02
6366.000000,-8.479443e+02
6367.000000,-8.461725e+02
6368.000000,-8.454452e+02
6369.000000,-8.446649e+02
6370.000000,-8.427973e+02
6371.000000,-8.411037e+02
6372.000000,-8.390053e+02
6373.000000,-8.379867e+02
6374.000000,-8.370333e+02
6375.000000,-8.364406e+02
6376.000000,-8.357243e+02
6377.000000,-8.356687e+02
6378.000000,-8.346826e+02
6379.000000,-8.337296e+02
6380.000000,-8.329851e+02
6381.000000,-8.324424e+02
6382.000000,-8.320400e+02
6383.000000,-8.310364e+02
6384.000000,-8.305893e+02
6385.000000,-8.293702e+02
6386.000000,-8.273871e+02
6387.000000,-8.257807e+02
6388.000000,-8.255094e+02
6389.000000,-8.250200e+02
6390.000000,-8.241302e+02
6391.000000,-8.234918e+02
6392.000000,-8.233224e+02
6393.000000,-8.224442e+02
6394.000000,-8.214641e+02
6395.000000,-8.197793e+02
6396.000000,-8.188597e+02
6397.000000,-8.176636e+02
6398.000000,-8.174790e+02
6399.000000,-8.172762e+02
6400.000000,-8.162930e+02
6401.000000,-8.152017e+02
6402.000000,-8.149526e+02
6403.000000,-8.145281e+02
6404.000000,-8.146064e+02
6405.000000,-8.141889e+02
6406.000000,-8.133237e+02
6407.000000,-8.129496e+02
6408.000000,-8.126191e+02
6409.000000,-8.126195e+02
6410.000000,-8.122912e+02
6411.000000,-8.109695e+02
6412.000000,-8.103055e+02
6413.000000,-8.102019e+02
6414.000000,-8.099552e+02
6415.000000,-8.101619e+02
6416.000000,-8.099565e+02
6417.000000,-8.086571e+02
6418.000000,-8.076515e+02
6419.000000,-8.059112e+02
6420.000000,-8.049187e+02
6421.000000,-8.040217e+02
6422.000000,-8.030588e+02
6423.000000,-8.033221e+02
6424.000000,-8.024792e+02
6425.000000,-8.013992e+02
6426.000000,-7.996128e+02
6427.000000,-7.980302e+02
6428.000000,-7.972418e+02
6429.000000,-7.956345e+02
6430.000000,-7.945755e+02
6431.000000,-7.937777e+02
6432.000000,-7.924928e+02
6433.000000,-7.911240e+02
6434.000000,-7.889942e+02
6435.000000,-7.872010e+02
6436.000000,-7.854219e+02
6437.000000,-7.832708e+02
6438.000000,-7.809591e+02
6439.000000,-7.786967e+02
6440.000000,-7.762166e+02
6441.000000,-7.740889e+02
6442.000000,-7.721636e+02
6443.000000,-7.698969e+02
6444.000000,-7.681386e+02
6445.000000,-7.662937e+02
6446.000000,-7.637208e+02
6447.000000,-7.612115e+02
6448.000000,-7.594817e+02
6449.000000,-7.579797e+02
6450.000000,-7.557680e+02
6451.000000,-7.538169e+02
6452.000000,-7.522206e+02
6453.000000,-7.509701e+02
6454.000000,-7.495686e+02
6455.000000,-7.483653e+02
6456.000000,-7.474391e+02
6457.000000,-7.461946e+02
6458.000000,-7.448530e+02
6459.000000,-7.436559e+02
6460.000000,-7.418767e+02
6461.000000,-7.398593e+02
6462.000000,-7.380447e+02
6463.000000,-7.367817e+02
6464.000000,-7.352460e+02
6465.000000,-7.340682e+02
6466.000000,-7.333887e+02
6467.000000,-7.319512e+02
6468.000000,-7.304350e+02
6469.000000,-7.279390e+02
6470.000000,-7.258887e+02
6471.000000,-7.243947e+02
6472.000000,-7.233417e+02
6473.000000,-7.226421e+02
6474.000000,-7.226813e+02
6475.000000,-7.232077e+02
6476.000000,-7.234474e+02
6477.000000,-7.234458e+02
6478.000000,-7.241941e+02
6479.000000,-7.243392e+02
6480.000000,-7.242097e+02
6481.000000,-7.240008e+02
6482.000000,-7.238730e+02
6483.000000,-7.234357e+02
6484.000000,-7.220924e+02
6485.000000,-7.211496e+02
6486.000000,-7.207956e+02
6487.000000,-7.203503e+02
6488.000000,-7.199404e+02
6489.000000,-7.198611e+02
6490.000000,-7.197198e+02
6491.000000,-7.188885e+02
6492.000000,-7.186012e+02
6493.000000,-7.186208e+02
6494.000000,-7.181971e+02
6495.000000,-7.177127e+02
6496.000000,-7.179105e+02
6497.000000,-7.171920e+02
6498.000000,-7.158077e+02
6499.000000,-7.142626e+02
6500.000000,-7.118731e+02
6501.000000,-7.096979e+02
6502.000000,-7.073938e+02
6503.000000,-7.046617e+02
6504.000000,-7.028881e+02
6505.000000,-7.015957e+02
6506.000000,-7.002476e+02
6507.000000,-6.996315e+02
6508.000000,-6.989914e+02
6509.000000,-6.986926e+02
6510.000000,-6.981426e+02
6511.000000,-6.980644e+02
6512.000000,-6.980780e+02
6513.000000,-6.977324e+02
6514.000000,-6.977528e+02
6515.000000,-6.986172e+02
6516.000000,-6.993774e+02
6517.000000,-6.999026e+02
6518.000000,-7.000921e+02
6519.000000,-6.995557e+02
6520.000000,-6.988231e+02
6521.000000,-6.976264e+02
6522.000000,-6.964140e+02
6523.000000,-6.950695e+02
6524.000000,-6.939157e+02
6525.000000,-6.929234e+02
6526.000000,-6.916029e+02
6527.000000,-6.904023e+02
6528.000000,-6.894911e+02
6529.000000,-6.885509e+02
6530.000000,-6.891027e+02
6531.000000,-6.890134e+02
6532.000000,-6.887283e+02
6533.000000,-6.877778e+02
6534.000000,-6.867603e+02
6535.000000,-6.869372e+02
6536.000000,-6.863070e+02
6537.000000,-6.867243e+02
6538.000000,-6.873032e+02
6539.000000,-6.875244e+02
6540.000000,-6.878025e+02
6541.000000,-6.884404e+02
6542.000000,-6.881423e+02
6543.000000,-6.876353e+02
6544.000000,-6.870533e+02
6545.000000,-6.870946e+02
6546.000000,-6.871208e+02
6547.000000,-6.871049e+02
6548.000000,-6.867104e+02
6549.000000,-6.881544e+02
6550.000000,-6.890614e+02
6551.000000,-6.895234e+02
6552.000000,-6.903390e+02
6553.000000,-6.908130e+02
6554.000000,-6.911765e+02
6555.000000,-6.916762e+02
6556.000000,-6.918249e+02
6557.000000,-6.917228e+02
6558.000000,-6.919710e+02
6559.000000,-6.923670e+02
6560.000000,-6.926573e+02
6561.000000,-6.929686e+02
6562.000000,-6.938588e+02
6563.000000,-6.938936e+02
6564.000000,-6.940144e+02
6565.000000,-6.934314e+02
6566.000000,-6.929921e+02
6567.000000,-6.925218e+02
6568.000000,-6.929990e+02
6569.000000,-6.934474e+02
6570.000000,-6.942110e+02
6571.000000,-6.946556e+02
6572.000000,-6.941748e+02
6573.000000,-6.936426e+02
6574.000000,-6.942366e+02
6575.000000,-6.947330e+02
6576.000000,-6.950635e+02
6577.000000,-6.952882e+02
6578.000000,-6.965340e+02
6579.000000,-6.977604e+02
6580.000000,-6.982027e+02
6581.000000,-6.994344e+02
6582.000000,-7.000309e+02
6583.000000,-7.001660e+02
6584.000000,-7.000966e+02
6585.000000,-7.001822e+02
6586.000000,-7.002689e+02
6587.000000,-6.998260e+02
6588.000000,-6.995678e+02
6589.000000,-6.996501e+02
6590.000000,-6.994057e+02
6591.000000,-6.988196e+02
6592.000000,-6.976410e+02
6593.000000,-6.967670e+02
6594.000000,-6.959322e+02
6595.000000,-6.959436e+02
6596.000000,-6.960904e+02
6597.000000,-6.961433e+02
6598.000000,-6.961870e+02
6599.000000,-6.964337e+02
6600.000000,-6.957327e+02
6601.000000,-6.951159e+02
6602.000000,-6.949862e+02
6603.000000,-6.945797e+02
6604.000000,-6.943347e+02
6605.000000,-6.940926e+02
6606.000000,-6.947131e+02
6607.000000,-6.949895e+02
6608.000000,-6.951737e+02
6609.000000,-6.952007e+02
6610.000000,-6.958962e+02
6611.000000,-6.974228e+02
6612.000000,-6.983340e+02
6613.000000,-6.986046e+02
6614.000000,-6.985293e+02
6615.000000,-6.977143e+02
6616.000000,-6.972628e+02
6617.000000,-6.971047e+02
6618.000000,-6.969857e+02
6619.000000,-6.965323e+02
6620.000000,-6.967585e+02
6621.000000,-6.969752e+02
6622.000000,-6.974406e+02
6623.000000,-6.969487e+02
6624.000000,-6.968302e+02
6625.000000,-6.972493e+02
6626.000000,-6.974775e+02
6627.000000,-6.974993e+02
6628.000000,-6.978693e+02
6629.000000,-6.984582e+02
6630.000000,-6.990898e+02
6631.000000,-6.993735e+02
6632.000000,-6.999302e+02
6633.000000,-7.006403e+02
6634.000000,-7.016524e+02
6635.000000,-7.020953e+02
6636.000000,-7.025228e+02
6637.000000,-7.029374e+02
6638.000000,-7.030454e+02
6639.000000,-7.028622e+02
6640.000000,-7.026856e+02
6641.000000,-7.026842e+02
6642.000000,-7.031462e+02
6643.000000,-7.039174e+02
6644.000000,-7.049567e+02
6645.000000,-7.058329e+02
6646.000000,-7.064797e+02
6647.000000,-7.074081e+02
6648.000000,-7.080762e+02
6649.000000,-7.091980e+02
6650.000000,-7.105219e+02
6651.000000,-7.108600e+02
6652.000000,-7.115959e+02
6653.000000,-7.125205e+02
6654.000000,-7.134126e+02
6655.000000,-7.135304e+02
6656.000000,-7.131722e+02
6657.000000,-7.134759e+02
6658.000000,-7.137075e+02
6659.000000,-7.135111e+02
6660.000000,-7.142468e+02
6661.000000,-7.134913e+02
6662.000000,-7.126614e+02
6663.000000,-7.139608e+02
6664.000000,-7.145410e+02
6665.000000,-7.152521e+02
6666.000000,-7.158001e+02
6667.000000,-7.162911e+02
6668.000000,-7.163079e+02
6669.000000,-7.167019e+02
6670.000000,-7.174662e+02
6671.000000,-7.179399e+02
6672.000000,-7.181778e+02
6673.000000,-7.191219e+02
6674.000000,-7.201167e+02
6675.000000,-7.196737e+02
6676.000000,-7.200833e+02
6677.000000,-7.203974e+02
6678.000000,-7.206953e+02
6679.000000,-7.205094e+02
6680.000000,-7.198249e+02
6681.000000,-7.197890e+02
6682.000000,-7.208155e+02
6683.000000,-7.219324e+02
6684.000000,-7.226289e+02
6685.000000,-7.232672e+02
6686.000000,-7.243073e+02
6687.000000,-7.243393e+02
6688.000000,-7.247858e+02
6689.000000,-7.241146e+02
6690.000000,-7.232385e+02
6691.000000,-7.232265e+02
6692.000000,-7.231953e+02
6693.000000,-7.238131e+02
6694.000000,-7.238476e+02
6695.000000,-7.243253e+02
6696.000000,-7.250959e+02
6697.000000,-7.255398e+02
6698.000000,-7.259690e+02
6699.000000,-7.261976e+02
6700.000000,-7.259109e+02
6701.000000,-7.260989e+02
6702.000000,-7.254519e+02
6703.000000,-7.258036e+02
6704.000000,-7.252299e+02
6705.000000,-7.255765e+02
6706.000000,-7.256724e+02
6707.000000,-7.258757e+02
6708.000000,-7.259235e+02
6709.000000,-7.253612e+02
6710.000000,-7.244321e+02
6711.000000,-7.237266e+02
6712.000000,-7.237959e+02
6713.000000,-7.238840e+02
6714.000000,-7.244845e+02
6715.000000,-7.253132e+02
6716.000000,-7.262108e+02
6717.000000,-7.267684e+02
6718.000000,-7.270684e+02
6719.000000,-7.280846e+02
6720.000000,-7.282400e+02
6721.000000,-7.275812e+02
6722.000000,-7.270820e+02
6723.000000,-7.274324e+02
6724.000000,-7.281670e+02
6725.000000,-7.283239e+02
6726.000000,-7.293216e+02
6727.000000,-7.290052e+02
6728.000000,-7.288670e+02
6729.000000,-7.280885e+02
6730.000000,-7.285505e+02
6731.000000,-7.281463e+02
6732.000000,-7.280333e+02
6733.000000,-7.281224e+02
6734.000000,-7.284913e+02
6735.000000,-7.279808e+02
6736.000000,-7.271668e+02
6737.000000,-7.258799e+02
6738.000000,-7.249922e+02
6739.000000,-7.249334e+02
6740.000000,-7.252136e+02
6741.000000,-7.255018e+02
6742.000000,-7.246517e+02
6743.000000,-7.244009e+02
6744.000000,-7.233069e+02
6745.000000,-7.224848e+02
6746.000000,-7.218499e+02
6747.000000,-7.214627e+02
6748.000000,-7.207601e+02
6749.000000,-7.203251e+02
6750.000000,-7.200384e+02
6751.000000,-7.193692e+02
6752.000000,-7.190470e+02
6753.000000,-7.189660e+02
6754.000000,-7.183389e+02
6755.000000,-7.178684e+02
6756.000000,-7.172246e+02
6757.000000,-7.169532e+02
6758.000000,-7.168202e+02
6759.000000,-7.153884e+02
6760.000000,-7.138591e+02
6761.000000,-7.126956e+02
6762.000000,-7.121409e+02
6763.000000,-7.115642e+02
6764.000000,-7.103651e+02
6765.000000,-7.098334e+02
6766.000000,-7.093553e+02
6767.000000,-7.079087e+02
6768.000000,-7.070474e+02
6769.000000,-7.057102e+02
6770.000000,-7.055558e+02
6771.000000,-7.046986e+02
6772.000000,-7.032296e+02
6773.000000,-7.026443e+02
6774.000000,-7.024445e+02
6775.000000,-7.026028e+02
6776.000000,-7.020099e+02
6777.000000,-7.020738e+02
6778.000000,-7.020255e+02
6779.000000,-7.022463e+02
6780.000000,-7.013461e+02
6781.000000,-7.005335e+02
6782.000000,-7.003795e+02
6783.000000,-7.007013e+02
6784.000000,-7.001500e+02
6785.000000,-7.004188e+02
6786.000000,-7.012704e+02
6787.000000,-7.024610e+02
6788.000000,-7.032763e+02
6789.000000,-7.042764e+02
6790.000000,-7.048015e+02
6791.000000,-7.046531e+02
6792.000000,-7.047925e+02
6793.000000,-7.046639e+02
6794.000000,-7.048526e+02
6795.000000,-7.045876e+02
6796.000000,-7.035723e+02
6797.000000,-7.033734e+02
6798.000000,-7.031083e+02
6799.000000,-7.034581e+02
6800.000000,-7.026800e+02
6801.000000,-7.024603e+02
6802.000000,-7.017377e+02
6803.000000,-7.013808e+02
6804.000000,-7.007793e+02
6805.000000,-7.001924e+02
6806.000000,-7.000309e+02
6807.000000,-6.994112e+02
6808.000000,-6.994552e+02
6809.000000,-6.990553e+02
6810.000000,-6.990728e+02
6811.000000,-6.989413e+02
6812.000000,-6.991340e+02
6813.000000,-6.992624e+02
6814.000000,-6.997903e+02
6815.000000,-6.998388e+02
6816.000000,-6.999275e+02
6817.000000,-7.002567e+02
6818.000000,-7.003916e+02
6819.000000,-7.004640e+02
6820.000000,-7.007965e+02
6821.000000,-7.009669e+02
6822.000000,-7.012309e+02
6823.000000,-7.001272e+02
6824.000000,-6.994418e+02
6825.000000,-6.992272e+02
6826.000000,-6.990103e+02
6827.000000,-7.003105e+02
6828.000000,-7.020169e+02
6829.000000,-7.029035e+02
6830.000000,-7.039538e+02
6831.000000,-7.044432e+02
6832.000000,-7.045332e+02
6833.000000,-7.043395e+02
6834.000000,-7.048418e+02
6835.000000,-7.047834e+02
6836.000000,-7.047271e+02
6837.000000,-7.045526e+02
6838.000000,-7.045596e+02
6839.000000,-7.038450e+02
6840.000000,-7.035300e+02
6841.000000,-7.026557e+02
6842.000000,-7.027343e+02
6843.000000,-7.024125e+02
6844.000000,-7.024298e+02
6845.000000,-7.026421e+02
6846.000000,-7.026132e+02
6847.000000,-7.031700e+02
6848.000000,-7.048578e+02
6849.000000,-7.065393e+02
6850.000000,-7.062289e+02
6851.000000,-7.055066e+02
6852.000000,-7.045458e+02
6853.000000,-7.044548e+02
6854.000000,-7.050188e+02
6855.000000,-7.052561e+02
6856.000000,-7.052555e+02
6857.000000,-7.054109e+02
6858.000000,-7.043472e+02
6859.000000,-7.029400e+02
6860.000000,-7.023147e+02
6861.000000,-7.021366e+02
6862.000000,-7.024457e+02
6863.000000,-7.017257e+02
6864.000000,-7.015379e+02
6865.000000,-7.015896e+02
6866.000000,-7.014517e+02
6867.000000,-7.017369e+02
6868.000000,-7.018900e+02
6869.000000,-7.025402e+02
6870.000000,-7.022494e+02
6871.000000,-7.022426e+02
6872.000000,-7.018716e+02
6873.000000,-7.020631e+02
6874.000000,-7.024473e+02
6875.000000,-7.032375e+02
6876.000000,-7.033883e+02
6877.000000,-7.041347e+02
6878.000000,-7.048126e+02
6879.000000,-7.052732e+02
6880.000000,-7.057821e+02
6881.000000,-7.069831e+02
6882.000000,-7.075827e+02
6883.000000,-7.076960e+02
6884.000000,-7.082370e+02
6885.000000,-7.087577e+02
6886.000000,-7.091460e+02
6887.000000,-7.097023e+02
6888.000000,-7.106246e+02
6889.000000,-7.111187e+02
6890.000000,-7.112553e+02
6891.000000,-7.122038e+02
6892.000000,-7.130622e+02
6893.000000,-7.141937e+02
6894.000000,-7.144448e+02
6895.000000,-7.150608e+02
6896.000000,-7.160506e+02
6897.000000,-7.167954e+02
6898.000000,-7.180870e+02
6899.000000,-7.193992e+02
6900.000000,-7.208225e+02
6901.000000,-7.218656e+02
6902.000000,-7.218619e+02
6903.000000,-7.224584e+02
6904.000000,-7.226741e+02
6905.000000,-7.232386e+02
6906.000000,-7.232492e+02
6907.000000,-7.237977e+02
6908.000000,-7.239006e+02
6909.000000,-7.237048e+02
6910.000000,-7.225685e+02
6911.000000,-7.220745e+02
6912.000000,-7.221630e+02
6913.000000,-7.217442e+02
6914.000000,-7.209350e+02
6915.000000,-7.217224e+02
6916.000000,-7.224446e+02
6917.000000,-7.229351e+02
6918.000000,-7.234879e+02
6919.000000,-7.240660e+02
6920.000000,-7.248974e+02
6921.000000,-7.247575e+02
6922.000000,-7.255905e+02
6923.000000,-7.259707e+02
6924.000000,-7.258146e+02
6925.000000,-7.261393e+02
6926.000000,-7.269972e+02
6927.000000,-7.280270e+02
6928.000000,-7.286146e+02
6929.000000,-7.292606e+02
6930.000000,-7.295444e+02
6931.000000,-7.302575e+02
6932.000000,-7.300588e+02
6933.000000,-7.299480e+02
6934.000000,-7.297286e+02
6935.000000,-7.290681e+02
6936.000000,-7.291990e+02
6937.000000,-7.295887e+02
6938.000000,-7.299234e+02
6939.000000,-7.300991e+02
6940.000000,-7.302476e+02
6941.000000,-7.307488e+02
6942.000000,-7.316426e+02
6943.000000,-7.317754e+02
6944.000000,-7.312345e+02
6945.000000,-7.304539e+02
6946.000000,-7.289804e+02
6947.000000,-7.270349e+02
6948.000000,-7.254210e+02
6949.000000,-7.235732e+02
6950.000000,-7.218646e+02
6951.000000,-7.197697e+02
6952.000000,-7.176541e+02
6953.000000,-7.160254e+02
6954.000000,-7.147368e+02
6955.000000,-7.139756e+02
6956.000000,-7.133278e+02
6957.000000,-7.128242e+02
6958.000000,-7.120773e+02
6959.000000,-7.118715e+02
6960.000000,-7.116557e+02
6961.000000,-7.120739e+02
6962.000000,-7.108854e+02
6963.000000,-7.101603e+02
6964.000000,-7.091026e+02
6965.000000,-7.075785e+02
6966.000000,-7.064019e+02
6967.000000,-7.049306e+02
6968.000000,-7.043385e+02
6969.000000,-7.024085e+02
6970.000000,-7.009153e+02
6971.000000,-6.998898e+02
6972.000000,-6.986322e+02
6973.000000,-6.984899e+02
6974.000000,-6.980932e+02
6975.000000,-6.971518e+02
6976.000000,-6.974171e+02
6977.000000,-6.968378e+02
6978.000000,-6.960554e+02
6979.000000,-6.948992e+02
6980.000000,-6.950786e+02
6981.000000,-6.943239e+02
6982.000000,-6.944382e+02
6983.000000,-6.947917e+02
6984.000000,-6.955479e+02
6985.000000,-6.962556e+02
6986.000000,-6.964035e+02
6987.000000,-6.970184e+02
6988.000000,-6.970100e+02
6989.000000,-6.975465e+02
6990.000000,-6.983626e+02
6991.000000,-6.988374e+02
6992.000000,-6.988910e+02
6993.000000,-6.990814e+02
6994.000000,-6.990926e+02
6995.000000,-6.987674e+02
6996.000000,-6.983527e+02
6997.000000,-6.986182e+02
6998.000000,-6.992964e+02
6999.000000,-6.995855e+02
7000.000000,-6.998266e+02
7001.000000,-7.009050e+02
7002.000000,-7.018881e+02
7003.000000,-7.027496e+02
7004.000000,-7.034138e+02
7005.000000,-7.042057e+02
7006.000000,-7.045542e+02
7007.000000,-7.058341e+02
7008.000000,-7.071726e+02
7009.000000,-7.079384e+02
7010.000000,-7.085950e+02
7011.000000,-7.096793e+02
7012.000000,-7.103800e+02
7013.000000,-7.108429e+02
7014.000000,-7.111427e+02
7015.000000,-7.111231e+02
7016.000000,-7.111870e+02
7017.000000,-7.103338e+02
7018.000000,-7.097963e+02
7019.000000,-7.097655e+02
7020.000000,-7.093636e+02
7021.000000,-7.087659e+02
7022.000000,-7.077300e+02
7023.000000,-7.072648e+02
7024.000000,-7.062887e+02
7025.000000,-7.053943e+02
7026.000000,-7.038882e+02
7027.000000,-7.024356e+02
7028.000000,-7.015258e+02
7029.000000,-7.008625e+02
7030.000000,-6.999590e+02
7031.000000,-6.992163e+02
7032.000000,-6.978350e+02
7033.000000,-6.971301e+02
7034.000000,-6.968053e+02
7035.000000,-6.966351e+02
7036.000000,-6.967128e+02
7037.000000,-6.961292e+02
7038.000000,-6.958990e+02
7039.000000,-6.950121e+02
7040.000000,-6.949317e+02
7041.000000,-6.942704e+02
7042.000000,-6.932193e+02
7043.000000,-6.932303e+02
7044.000000,-6.916957e+02
7045.000000,-6.908664e+02
7046.000000,-6.898295e+02
7047.000000,-6.884796e+02
7048.000000,-6.869907e+02
7049.000000,-6.855598e+02
7050.000000,-6.837971e+02
7051.000000,-6.820621e+02
7052.000000,-6.798373e+02
7053.000000,-6.779905e+02
7054.000000,-6.756778e+02
7055.000000,-6.739541e+02
7056.000000,-6.732513e+02
7057.000000,-6.710188e+02
7058.000000,-6.698078e+02
7059.000000,-6.680083e+02
7060.000000,-6.667049e+02
7061.000000,-6.652110e+02
7062.000000,-6.643742e+02
7063.000000,-6.631649e+02
7064.000000,-6.621618e+02
7065.000000,-6.605291e+02
7066.000000,-6.593165e+02
7067.000000,-6.582331e+02
7068.000000,-6.584120e+02
7069.000000,-6.578860e+02
7070.000000,-6.570255e+02
7071.000000,-6.561727e+02
7072.000000,-6.550836e+02
7073.000000,-6.545471e+02
7074.000000,-6.538913e+02
7075.000000,-6.529827e+02
7076.000000,-6.533804e+02
7077.000000,-6.528121e+02
7078.000000,-6.524886e+02
7079.000000,-6.523405e+02
7080.000000,-6.515560e+02
7081.000000,-6.502701e+02
7082.000000,-6.490441e+02
7083.000000,-6.482893e+02
7084.000000,-6.472105e+02
7085.000000,-6.462110e+02
7086.000000,-6.457432e+02
7087.000000,-6.456696e+02
7088.000000,-6.455829e+02
7089.000000,-6.449663e+02
7090.000000,-6.447513e+02
7091.000000,-6.450966e+02
7092.000000,-6.456365e+02
7093.000000,-6.451705e+02
7094.000000,-6.450491e+02
7095.000000,-6.445371e+02
